Animal,Epoch,Cell,Theta_deg_all,Theta_Pval_all,before_distance_all,after_distance_all,Number_events_all,Theta_deg_ctr,Theta_Pval_ctr,before_distance_ctr,after_distance_ctr,Number_events_ctr,Theta_deg_nov,Theta_Pval_nov,before_distance_nov,after_distance_nov,Number_events_nov,Theta_deg_ptnr,Theta_Pval_ptnr,before_distance_ptnr,after_distance_ptnr,Number_events_ptnr,Dev_Nov_post,Pval_Nov_post,Dev_Ptnr_post,Pval_Ptnr_post,Dev_Nov_pre,P_val_Nov_pre,Dev_Ptnr_pre,P_val_Ptnr_pre,Napp_05,Papp_05,N_ongoing_motion,P_ongoing_motion,newvar,P_app_categories,N_app_categories,P_app_dep_cells,N_app_dep
451,1,26,104.497315789474,82.5,6.99449068910669,119.708893988709,19,109.871428571429,79.8,24.9814911484483,205.134110522848,7,83.0561,27.4,5.19501800524837,171.252959315574,10,171.7995,98.2,27.5795682526042,19.5040920338027,2,-.957104033,9.6,-1.013837135,3.4,.062622703,46.8,.256896768,49.3,0,1,0,0,0,2,2,1,0
451,1,27,85.3663555555556,11.9,3.69012194920442,226.510386958303,45,77.9756,17.2,13.4558496278873,159.628922761162,10,93.8294,56.9,9.48224967837703,177.932382055385,30,136.69,94.7,14.930053583293,203.028660538359,5,.257774786,66.6,-1.274516159,3.1,.712513093,88.1,.326798411,67.5,0,1,0,0,0,2,0,1,0
451,1,28,96.1982631578947,67.9,15.6144196177764,332.717976670934,57,71.5362857142857,15,25.4537561078911,218.716880921432,7,108.11125,97.6,8.95699913096177,161.119665124411,40,92.5646,39.3,20.2492958130517,233.809589746055,10,.898627941,91.5,-2.462318412,.3,-2.683657682,2.6,1.024950343,89.9,0,1,0,0,0,2,1,1,0
451,1,42,78.6655652173913,2.6,.280945833481019,248.177161496418,46,84.8098888888889,27.6,1.18376517941694,173.597726079577,9,84.8044722222222,18.4,5.81945450907777,153.704430615295,36,179.144,97.4,14.6528086044963,14.048978610561,1,-.074971345,42.8,-1.215494279,1,.261418678,58.6,.133496252,39.9,0,1,0,0,0,2,0,1,0
451,1,43,86.5686326530612,19.9,6.88839603971786,294.447458131328,49,71.3553,9.5,16.6198207611715,182.505297567902,10,101.861117647059,85.8,9.0409459248718,162.197228809684,34,75.18,18.4,17.3914749230765,158.690281996094,5,3.500438245,99,-.883556644,5.4,-.75365308,15.1,.555976815,84.3,0,0,0,0,0,2,0,0,2
451,1,47,99.0432711864407,86.7,12.1123077900126,358.943511572504,59,68.9606666666667,7.4,8.48474513465196,219.939835636931,9,87.2016486486486,28,14.7571948553917,153.522032620728,37,82.3373076923077,14.6,24.9814911484483,207.833483827799,13,-.390939834,23.4,-1.418364657,4.5,-6.789445257,0,-.010733689,37,0,1,0,0,0,2,1,1,0
485,1,26,102.683066666667,83.5,37.2455832957893,153.688844428663,30,118.133857142857,78.9,13.9331116409795,210.998829380639,7,80.5923333333333,21.1,10.8589081297315,194.314828157352,6,122.356529411765,98.8,13.1286747236726,177.020237543621,17,1.118220305,91.4,-2.560389886,.6,.092041974,46.8,1.5370365,94,0,1,0,0,0,2,0,1,0
485,1,27,100.7652,69.4,16.7559288970824,170.435396055058,20,132.691,87.4,14.1071139363337,124.912569308542,4,86.0115,36.6,5.52551577400405,108.000521782337,2,102.522642857143,69.5,13.0011496574819,160.342442802033,14,.160812232,78.9,-2.45100155,.7,-.456993099,21.6,.247331382,64.5,0,1,0,0,0,2,0,1,0
485,1,28,95.2775,55.4,27.5171522489048,180.969010025606,20,141.933,92.5,25.924103104988,101.765721252775,4,142.374,95,19.2003922113477,193.905841500387,4,88.0565833333333,34.5,18.1162433834845,164.537037221853,12,10.21509377,100,-1.427511559,5.3,-2.038814311,3.1,.671227561,79.4,0,0,0,0,0,2,1,0,2
485,1,37,119.580666666667,91.8,2.74696195823683,135.461564290392,9,107.618,60.2,17.6857945140094,89.821329421402,4,138.849,81.8,25.6746435935068,92.7105135291311,2,118.731,77.4,5.93412167047486,110.549146084445,3,3.835180833,98.5,-1.934874222,2.7,-.502610767,18.8,2.34681231,98.3,0,1,0,0,0,2,0,1,2
485,1,38,91.757,47.1,29.7555709069747,192.331816660687,5, , , , ,0,132.7185,77.1,31.1186403491859,44.4621024140631,2,85.2786666666667,39.2,3.68316440034923,220.202207300472,3,-.292114768,45.7,-1.703820415,3.7,1.325453959,95.9,2.949953122,99.6,0,1,0,0,0,2,0,1,0
487,1,7,90.6260980392157,45.3,6.71125919630589,168.203812679737,51,83.111,36.4,9.95006030132481,184.120561046288,1,88.9817551020408,43.5,5.25906835855938,183.443898781071,49,128.314,66.7,.59640590204994,180.938832205804,1,.121499469,60.1,-.658344915,5.9,-1.308759729,7.4,.12951608,26.8,0,0,0,0,0,2,1,0,0
532,1,9,117.649125,99.7,24.2654906095485,126.359608057634,24,86.3154117647059,31.4,4.66958242244419,43.3464923609742,17,176.0495,99.4,25.402318357385,120.655367632341,2,138.4554,89,4.31010440708805,7.47685094140575,5,-.385033599,46.9,-1.350743246,3.7,.510919001,64.6,.579168855,73.1,0,1,0,0,0,2,0,1,0
535,1,1,75.9321666666667,11.5,15.0626820113746,127.406403236374,12,70.9188,15.3,15.7937361001126,177.06278688646,5,64.20675,9.4,7.974871517886,232.251283684812,4,139.538666666667,86.6,18.4618525614306,118.185031624144,3,-.242540979,47.8,-.464853328,4,.009583202,26.9,.237319024,77.1,0,1,0,0,0,2,0,1,0
535,1,20,77.9080909090909,6.8,7.14204295284345,151.628074996466,22,114.420875,72.9,62.2929036483131,147.409638607522,8,84.8668,24.7,5.26015208905598,119.478832434871,5,82.9582222222222,14,3.6910973977938,159.603487743846,9,-.490275734,10.4,-.468581498,7.3,.928485917,98.1,.42680089,72.5,0,0,0,0,0,2,0,0,0
535,1,46,85.778625,15.3,1.94950363769376,180.485158029478,32,108.256777777778,73.3,14.5104096730127,157.055165380824,18,80.8386666666667,25.4,23.1312429410959,208.142420472137,3,87.2095454545454,17.3,16.9003491088202,257.251724969921,11,-.708662955,2.5,-.906803619,9.4,.169274659,50.4,.236851958,66.9,1,0,0,0,0,2,2,0,1
535,1,51,91.7319545454545,35.7,3.71825996170971,164.625591434271,22,89.9865555555556,31.3,5.85826766203117,133.755030185784,9,112.573666666667,58,78.5966513281577,236.878427257528,3,59.9703,1.1,33.8162774466307,254.93496336773,10,-.185473596,50.5,-.662280377,9.8,.572648665,95.3,.143325711,53.3,0,0,0,0,0,2,0,0,0
535,1,52,88.63144,25.8,44.7762303460218,178.356861656624,25,95.4482222222222,38.6,1.68297355891292,129.366842738006,9,88.5265,20.1,15.4565842273864,193.926124248121,10,73.5345,10.3,7.09224818832501,118.491241728357,6,-.074544757,52.5,-.496220026,4.7,-.063126732,36,1.153434326,98.3,0,1,0,0,0,2,0,1,0
543,1,7,86.9968888888889,41.4,3.23583781222916,147.248469732565,18,86.9714,39.6,.541034077970677,142.261741737826,10,155.35,97.4,21.1188257249308,212.96487715114,3,73.1368,6.5,6.33732593449322,54.9550871166628,5,-1.527140743,2.2,-1.803313772,2.6,1.510434322,97.8,-.32188768,27,1,1,0,0,0,2,2,1,1
543,1,38,94.5722127659574,77,2.26318359838527,151.345275776947,47,92.6186756756757,59.7,1.11892805845595,166.351840687141,37,122.5308,87.5,3.2030142054009,139.331452658759,5,139.2278,87.8,7.26862435403014,7.25853979805854,5,-.347813757,19.7,-1.256814607,7.5,.664778967,94.2,.097674252,51,0,0,0,0,0,2,0,0,0
557,1,10,94.332,91.2,7.01475587600881,90.266514284091,47,127.007,58,19.4989194740366,64.0758476769228,2,101.499416666667,78,4.73825703805038,133.051277074812,12,91.4840606060606,88.2,3.41397129454836,83.5485208067743,33,-3.673652106,.1,-2.867561008,1.3,-.0633237,45.5,2.520821747,99.3,1,1,0,0,0,2,2,1,1
557,1,24,116.976142857143,99.3,20.6131125586072,165.814602432991,14,137.7805,79.8,5.26386840479991,102.045911480965,4,69.784,28.6,10.9941097866085,47.3313001567323,2,94.04375,77.6,4.72998823754882,106.483276643206,8,-1.059054873,8,-5.386825488,.1,-8.393839168,.3,10.323745,100,0,1,1,0,0,2,1,1,0
557,1,30,79.8301111111111,27.6,4.85851513242828,93.3500658728552,36,161.723,84.9,35.4900241687331,79.0499856289569,2,66.756,18.9,2.22046931976104,173.450785887525,5,79.854,45.1,1.15433963806151,114.255284433588,29,1.093489274,90.7,-1.692405231,5.6,-.247899175,33,.095010319,40.5,0,0,0,0,0,2,0,0,0
570,1,26,109.50247826087,87.2,12.9776895093079,173.709952507045,23,159.293666666667,92.3,48.9701592809335,143.341816996995,3,122.7495,84.7,23.6860067846259,174.233557475065,14,101.5505,29.7,61.070823981968,87.519970837889,6,-.522787733,23.2,-.792212037,8.3,.412010033,67.2,-.309943198,26.4,0,0,0,0,0,2,0,0,0
570,1,35,120.4941,91.3,15.3205343918839,165.39385929641,10,163.204,90.6,48.8990204255712,123.96432453768,2,92.4346666666667,29.8,193.060372671349,83.3744091433337,3,116.6636,60,47.7015576265597,77.17763989654,5,.720432636,93.2,-1.127855154,3.4,.366293473,84.1,-.064594535,35,0,1,0,0,0,2,0,1,0
570,1,45,96.7527407407408,46.2,9.97922842708789,185.89499939482,27,43.918,14.1,28.5111522040061,87.4090550229209,1,94.7111428571429,19.4,18.3817127340491,198.777945960243,14,105.835166666667,33.9,12.3691372169966,58.7844847978709,12,.104555931,58.7,-.966220692,8.6,.558969447,74.2,-.410320195,24.8,0,0,0,0,0,2,0,0,0
570,1,66,105.762108108108,82.6,5.95261320765932,232.328378378536,37,129.982333333333,73.4,31.8547729488312,86.3983762836815,6,105.9124,46.7,26.7402062369085,148.010209809145,20,102.9866,28.7,11.0191878103606,113.716215642273,11,1.379052117,93.5,-1.069522285,6.4,.038914508,47.4,-.064207329,37.8,0,0,0,0,0,2,0,0,0
584,1,5,99.9244166666667,78.1,3.22046194562317,85.0534888889081,36,149.81,55.6,22.2599281220762,123.235659206254,1,112.442285714286,70.8,11.1688182006871,206.476889990139,7,89.1385714285714,34.6,6.02207497667804,109.328727312557,28,.425507428,76,-1.372280122,7.6,-.414807269,25.3,-.633372186,23,0,0,0,0,0,2,0,0,0
585,1,7,83.5873333333333,33.6,9.69534400857858,209.904242917401,6, , , , ,0,118.159,85.8,1.8223611058185,217.736380285886,5,105.657,49.9,12.3301987007509,259.709046819706,1,2.340425792,98.3,-.681953122,9.1,.021740684,53.3,1.810896926,97.2,0,0,0,0,0,2,0,0,2
585,1,29,98.16625,73.9,11.4851740460244,317.864149426796,48, , , , ,0,99.68159375,78,5.69104136309097,247.647835187095,32,106.2400625,73.7,13.5851373213758,216.095992202642,16,7.782303793,99.9,-1.292349525,7.1,-4.679079645,.3,-.77673322,22.3,0,0,0,0,0,2,1,0,2
585,1,36,81.868,15.5,6.43468724958725,214.359634726317,19, , , , ,0,90.3235555555555,42.1,6.24980799705079,224.273082869969,9,58.3404,.5,9.68769213347431,210.785224310749,10,1.458347046,94.6,-1.701251428,4.3,-.174359857,34.8,-.990005293,12.9,0,1,0,0,0,2,0,1,0
585,1,40,102.084294117647,73.4,8.60232526704263,213.654265110716,17, , , , ,0,91.2751428571429,45.5,6.60395336143433,213.176017881937,7,143.6295,100,8.93261156113661,203.606346240545,10,.777447365,88.3,-1.518519135,5,-.238725166,27.9,-.79979592,18.6,0,0,0,0,0,2,0,1,0
586,1,4,81.0372222222222,24.9,13.4215216185227,164.545046329196,18,5.224,2.6,10.9437196601521,202.034924703626,1,87.906,46,5.57936376301098,209.837800455495,5,103.436333333333,84.5,9.59718776629328,203.143287164282,12,-1.215911469,6.8,-1.49478739,5.4,2.694259457,98.6,1.216097267,90.4,0,0,0,0,0,2,2,0,0
586,1,25,91.794794117647,61,23.393508895528,114.697438639699,34,92.7006666666667,49.7,9.64502462412617,194.499326734053,3,117.3555,94.2,21.3007848285759,216.197173711445,8,85.7004347826087,36.3,7.22451382447296,248.096110811919,23,4.034207786,99.9,-2.285946523,1.9,-.025796451,45.7,2.690440269,98.7,0,1,0,0,0,2,0,1,2
588,1,12,89.701,32,3.41670778540416,125.307904282049,14,46.651,10.2,21.6579800535507,126.127651607409,1,78.738625,15.6,35.0282713932319,145.014052582216,8,98.0568,51.1,7.24489475423904,139.11984042544,5,-.336442154,31.4,-1.151382144,9.6,.747024955,80.9,.26920096,64.1,0,0,0,0,0,2,0,0,0
588,1,22,105.356434782609,81.4,14.1092345646389,92.4189596349147,23, , , , ,0,97.9627222222222,53.7,12.8001235913143,98.2838185327733,18,47.5854,1,19.8450900728618,121.079407002182,5,-1.355169469,7.5,-1.35981968,7.1,-.576885785,25.3,2.594154073,98.6,0,0,0,0,0,2,2,0,0
598,1,1,95.2553055555556,46.6,1.0244305305969,67.7126396838967,36,91.8850740740741,31.5,3.24696781628647,71.6761334057579,27,111.238428571429,67,9.78202944178761,44.583114516597,7,95.254,42.2,5.40852274473299,63.7893584011574,2,-.006387745,51.2,-.608970448,9.7,-.093681379,44.6,.1220338,29.4,0,0,0,0,0,2,0,0,0
598,1,8,109.125071428571,84.8,6.78282036572268,81.1470450570631,14,96.3007142857143,50.7,2.11426110024283,61.021860017538,7,101.06525,47,9.43800821235255,210.986608933836,4,124.002333333333,78.8,4.01782279350399,77.50845373248,3,-.585074385,19.4,-.904128857,2.6,-1.370951102,6.3,-.116820607,27.2,0,1,0,0,0,2,1,1,0
598,1,12,98.3701481481482,65.4,2.42092927392946,93.2234068277104,54,87.4400740740741,19.5,3.14701445818095,87.7275897309392,27,79.4598,4.7,6.11510969283218,33.175805259431,16,106.696,66.1,8.15414005275844,236.070583512644,11,-.957134478,15.8,-1.463805734,5.9,.801936094,79.5,.277043204,58.6,0,0,0,0,0,2,0,0,0
598,1,22,96.8645571428572,55.9,2.81460476799135,89.5496426570201,71,94.6624473684211,42.8,2.86202501987591,71.0062097185559,38,107.196125,63.5,6.70276067238945,54.9907252316604,24,125.419333333333,92.3,4.71925841631926,175.637823956003,9,-.253380632,39.9,-4.342768102,.1,.485976154,67,-.775126774,18.8,0,1,0,0,0,2,0,1,0
598,1,24,101.523592592593,71.4,4.41847258676568,95.7518803992903,27,104.065083333333,70,2.04254550233384,44.2522991775943,12,116.29125,68.9,4.76734123189521,165.950735613594,4,113.846545454545,80.4,6.54273643057705,60.6798228408752,11,.235112628,67.3,-1.954161349,2.7,-.348326844,28.9,-1.050704504,11.3,0,1,0,0,0,2,0,1,0
598,1,29,97.5117906976744,58.4,2.53775491330428,91.4045261461379,43,89.0550666666666,25.8,2.79975184818527,94.5772037334328,30,131.929166666667,90.9,6.71499323144697,54.812541235537,6,137.731857142857,97.2,5.1459595800978,168.44928769514,7,-.901941818,10.1,-1.026482994,7.6,-.240240231,38.9,.135591819,49.1,0,0,0,0,0,2,0,0,0
598,1,38,67.7188888888889,4.4,6.87456907740405,187.052365929972,9,43.544,9.8,3.72299140552874,111.648632333702,2,153.1675,91.9,133.116581248298,38.3115144335284,2,135.0408,93.2,12.8181901998683,43.0058158857613,5,-.381799969,26.5,-.692716338,9.4,.712273361,85.7,1.385549806,96.3,0,0,0,0,0,2,0,0,0
598,1,46,108.1234,84.2,4.58301749116509,91.4517157965215,20,84.3055,23.2,3.29451994659512,42.9762130484994,8,105.991285714286,57.2,3.23001547983903,68.3868671602962,7,108.8868,62.7,1.65529453572469,58.3962755661695,5,-.450773367,32.8,-.978778551,4.6,.231262302,58.8,-.532707836,18.9,0,1,0,0,0,2,0,1,0
599,1,8,93.9010967741936,55.7,4.19548566914489,69.4980927795864,31,89.9032222222222,33.9,2.50802274883928,18.7255472048994,18,103.3157,55.8,5.67680852076641,136.527430550923,10,108.666333333333,59.4,3.79890773775828,92.4938295239201,3,1.165498816,91.2,-.834732871,3.5,-.551412593,24.9,-.590738014,15.1,0,1,0,0,0,2,0,1,0
599,1,20,92.6421086956522,53,2.7381884829802,147.136275653803,46,88.4807419354839,33.5,5.48259974829459,74.4091694618345,31,131.006428571429,92.4,11.5057290077596,141.877045359706,7,93.18225,34,8.24540876073176,132.811803298559,8,-.711993196,20.7,-1.44052562,3.7,-2.725508474,1.5,1.20943857,91,0,1,0,0,0,2,1,1,0
599,1,36,84.7396413043478,10,.592552540391332,144.213186223293,94,85.5316075949367,15.1,2.09880918618156,141.567875240112,79,107.052333333333,60.4,6.04723077118774,138.206971242409,9,50.75,1.7,21.1395412012111,101.367687030718,6,.478186167,81.2,-.914571163,7.8,1.611363695,98,.725299516,82.2,0,0,0,0,0,2,0,0,0
440,2,2,92.6527894736842,48.6,2.83783368082065,206.839380314775,19, , , , ,0,99.6855,40,13.249190920123,181.866789373246,2,78.1315294117647,14.7,4.22132680563825,209.052058131462,17,-.887980002,5.3,-1.363883564,1.8,-2.002812,8,-.004020455,45.1,0,1,1,0,0,2,1,1,0
440,2,24,95.5952765957447,63.5,.164924225024701,47.8217021863505,47, , , , ,0,115.707,59.5,4.21780506586596,151.754871115913,4,90.0557441860465,33.8,.444072066223485,49.5298709467328,43,-.444749259,25,-1.416177749,7.8,-2.354921825,2.3,.219022441,56.9,0,0,0,0,0,2,1,0,0
445,2,11,95.9611851851852,51.8,20.2786306956127,842.856423670223,28,55.418,25.6,19.7653390813312,607.449023788005,1,100.60625,59.3,33.1633390059472,305.15518610182,4,84.479,18.1,11.4452173417546,725.291501742575,23,-.302995316,34.9,-1.916719661,3.9,.224853912,62,-.145315038,26.6,0,1,0,0,0,2,0,1,0
445,2,20,95.2088333333333,55.2,64.5021407749837,708.946393496516,18, , , , ,0,96.06,51.7,115.521443896793,485.703095007639,5,112.145769230769,86.8,84.2976179971889,424.743956990561,13,-1.594343062,3.7,-3.987535322,.6,-.679058245,18,.220943359,65.7,1,1,0,0,0,2,2,1,1
445,2,29,101.299020833333,82.9,26.6597360309132,984.114808766307,48,109.9855,59.3,137.778963944705,479.831541421932,2,96.5226363636364,55.3,83.8752788370924,476.446218580859,11,84.6717142857143,14.6,9.76545441851016,798.576942942883,35,.999605446,90.2,-4.164548914,.7,-1.693702009,6.4,1.963361455,98.4,0,1,0,0,0,2,1,1,0
445,2,32,81.4052647058824,7.4,27.7491219386009,722.014064504351,34,123.434,78,98.0592412846718,334.479759011578,4,125.5682,87.2,72.3650095004485,517.322742202583,5,89.62348,35.2,6.10872327086433,771.045452616122,25,.078969079,65.6,-1.377935854,8,.033858039,43,-.153791632,29.3,0,0,0,0,0,2,0,0,0
451,2,3,105.08637037037,93.1,1.99263644451263,49.5131265423625,27,73.2708571428571,11.4,1.5601281998605,54.1678659354418,21, , , , ,0,88.9818333333333,49.7,1.27276093128171,92.2126049441635,6, , ,-1.164997428,7.3, , ,-.208537398,26, ,0, ,0,0,2,1,0, 
451,2,26,83.0815384615385,30,4.30656475627615,59.4449871730157,13,79.1042,24.6,2.20501734494706,65.9673580114914,10,165.007,89.6,12.8865356089215,61.9652394492267,1,136.903,91.9,.770052183182297,83.671996500829,2,-.792118045,4.6,-1.293150643,5.4,-.900046453,6.7,-.491098017,15.5,1,0,1,0,0,2,1,0,1
451,2,33,78.6005161290322,11.2,.29681644159313,30.7863817295895,31,89.8202142857143,54.5,.38507104475134,21.9653527068571,28,167.922,90.2,28.7484886559276,31.419715148295,1,107.0435,69.5,4.90782428713296,75.7880040204098,2,-.075493138,48.3,-1.374432953,4.6,.170516334,63.5,.60982874,87.4,0,1,0,0,0,2,0,1,0
451,2,35,96.8302873563218,75.2,3.43920413192987,79.4007693858126,88,86.5073620689655,16.3,1.0593883778182,99.5179352400574,58,74.4982142857143,11.2,.242770417726085,62.7627641331042,14,108.9214375,94.2,.538121661175266,73.8984742820377,16,-.833819828,14.5,-1.145166106,8.4,-.382208653,31,-.349030236,27.7,0,0,0,0,0,2,0,0,0
485,2,17,79.9040555555556,52.8,29.6935099724517,304.090910235702,18,132.450666666667,76,10.268032138633,151.802784230066,3,76.4216,23.7,19.7425916485146,140.383457714932,5,76.3593,49.8,8.38707758808583,380.929520167935,10,-.314219148,26.2,-14.88499818,0,.08613785,36.7,.347308472,81.8,0,1,0,0,0,2,0,1,0
485,2,20,114.598545454545,100,19.5715868723556,189.722412340012,22,170.564,80.7,59.1621635845073,91.571308279395,1,92.8531818181818,44.3,31.9160226218744,59.548630546806,11,82.2683,65.3,13.0572707374122,333.612308354426,10,-.448513521,14.9,-.802692631,8.2,.600554563,81.4,18.51370376,100,0,0,0,0,0,2,0,0,0
485,2,26,109.318,100,19.8753113183165,452.343285233682,37,74.1676666666667,17.3,10.8161592074081,122.69765808686,3,79.5261666666667,21.1,9.73650820377176,110.360180879088,6,90.1845714285714,91.2,7.69481386525568,459.03770060597,28,.015721638,73.8,-4.298055902,.1,1.060017606,95.5,.155599238,54.9,0,1,0,0,0,2,0,1,0
485,2,33,92.7963703703704,91.6,5.3034045668797,482.436592724889,27,131.274,46.8,22.630091139896,181.319182176073,1,96.1826666666667,48.1,18.7294554111966,89.0581748072573,3,71.5728260869565,33.5,1.26562237654048,474.142647311967,23,-.407655126,14.3,-.777419185,9.4,-.021776025,25.8,.216465279,61.5,0,0,0,0,0,2,0,0,0
532,2,6,79.7906923076923,16.4,12.9556242613006,309.298564012185,13, , , , ,0,109.1615,45.1,14.8965024373432,190.646269814802,2,101.391272727273,70.6,8.09924687856842,312.837763864915,11,2.946481969,97.9,-2.091447411,3.6,.670272915,86.4,5.057851898,100,0,1,0,0,0,2,0,1,2
532,2,12,99.1154,70,10.4703104060959,323.364733080155,15,125.143,50.8,13.710178700513,117.027060545841,1, , , , ,0,97.6824285714286,65,8.92457887042389,292.008068717708,14, , ,-5.209519099,.1, , ,1.678027607,97.7, ,1, ,0,0,2,1,1, 
532,2,13,106.9495,83.6,13.8387852320819,303.943603101349,12, , , , ,0,169.597,87.6,13.430789254545,134.882395070669,1,87.9799090909091,40.4,20.2309292915576,310.116904569873,11,3.885186561,98.2,-4.714595152,.2,.555734636,88.5,1.889632318,97.7,0,1,0,0,0,2,0,1,2
532,2,14,96.2336,58,15.1514553756396,314.23473916803,15, , , , ,0,115.629,38.3,7.0252829124527,131.90391654534,1,86.4570714285714,33.9,5.93213505943429,317.0733178898,14,-.193457251,69.4,-1.498677469,6.4,-7.657934716,0,-.955272262,11.7,0,0,0,0,0,2,1,0,0
532,2,16,108.8991,83.7,18.4640467519112,341.533973445543,10,174.855,93.9,162.62348231421,261.99164299649,1, , , , ,0,87.0651111111111,38.2,5.32853638441177,307.370640432687,9, , ,-1.882272709,4.1, , ,-.476117214,16.3, ,1, ,0,0,2,1,1, 
532,2,21,78.4433478260869,10.3,24.4468934631785,247.364000008085,23,152.809,99.4,15.563925578792,129.362918416107,8, , , , ,0,85.6280666666667,31,3.7782800319722,343.503698087808,15, , ,-1.818628936,4.7, , ,14.12861369,100, ,1, ,0,0,2,1,1, 
532,2,26,100.006873563218,93.8,12.1130095352064,404.711221737179,87,102.239066666667,38.2,13.710178700513,96.8100516475433,15,111.365166666667,42.6,15.3076256101059,217.30445584748,6,105.939818181818,98.6,10.618222588643,402.205556482327,66,-.179485717,47.3,-7.2179616,.1,-.130772861,31.1,-.594902781,18.3,0,1,0,0,0,2,0,1,0
535,2,27,89.4696153846154,31.5,2.2831691265283,116.352631479232,52,105.528542857143,83.4,8.00987515508202,117.959159881715,35,107.541666666667,38,2.32860473245245,216.564241969906,9,72.545375,8.2,.996380620436328,186.185401230221,8,-.487124595,12.4,-.462751989,9.5,.371403212,62,.580373166,96.3,0,0,0,0,0,2,0,0,0
535,2,30,97.0529512195122,65.8,11.1495470760027,140.407846646831,41,112.250291666667,93.6,3.61415514694938,177.141461039649,24,107.088666666667,39.3,135.765807551091,44.9001213806823,3,104.383214285714,56.3,3.0747996836805,155.147874381883,14,-1.441470848,0,-.684456377,7.5,.347448327,50.6,.368187254,53.8,1,0,0,0,0,2,2,0,1
535,2,34,92.1764516129032,43.8,44.9675371796144,84.6947418674855,31,99.7503,58.4,3.80381463259575,178.230731965031,20,90.1178571428571,14.6,18.5748485861931,123.038845898358,7,129.59925,82.6,113.139878501382,261.286286626152,4,2.466157447,96.9,-.540558943,4.2,.734444261,99.1,-.086165321,18.4,0,1,0,0,0,2,0,1,2
543,2,19,82.3916,27.1,7.10622966136051,223.252310402379,15,167.443,78.8,36.8781778291715,226.910026662552,1, , , , ,0,96.1857857142857,63.2,11.3945224366053,241.300788313981,14, , ,-1.333730791,7.1, , ,.668418056,78.5, ,0, ,0,0,2,1,0, 
543,2,32,95.7808461538461,67.4,12.9702789311299,213.023086069019,26,116.942,47.4,11.1580016131922,267.32591812243,1, , , , ,0,88.84756,40.2,8.15476547792762,213.184957255431,25, , ,-1.742110887,4.1, , ,-.99011353,12.6, ,1, ,0,0,2,1,1, 
557,2,1,105.514222222222,92.6,18.2323872463027,275.890588463122,18,176.513,77.8,84.8615107100976,78.9571390059189,1,147.81,44.1,3.63792523287655,254.382384020592,1,100.6555625,83.5,11.9717934334376,289.828079759782,16,-.32417362,45.8,-6.057295484,.1,-1.462302738,11,.086390526,53.5,0,1,0,0,0,2,0,1,0
557,2,2,92.2964,52.7,7.0734220855255,219.564457278495,5, , , , ,0, , , , ,0,112.009,85.2,6.43709561836699,264.582043608405,5, , ,-7.636121678,0, , ,.140921225,65.6, ,1, ,0,0,2,1,1, 
557,2,6,98.363,74.6,4.04771540501558,289.601395369567,15,144.358,33.4,.523450093132083,104.640705750678,1, , , , ,0,99.3560714285714,79.1,8.04765352659697,269.483105825858,14, , ,-11.40203424,0, , ,2.65668336,98.6, ,1, ,0,0,2,1,1, 
557,2,10,94.9851388888889,74.4,9.43658873563387,268.047686917435,36,134.263,42.7,12.0243560085308,180.77731013594,2,20.674,8.6,.183847763108514,7.70483614361784,1,90.1050303030303,55.9,10.60550800292,282.829557330913,33,-.436308098,22.8,-1.231096418,7.8,.006605347,45.4,.347321886,68.7,0,0,0,0,0,2,0,0,0
557,2,11,110.787142857143,86.2,11.7526592735432,288.31378531038,7, , , , ,0, , , , ,0,61.1817142857143,6.3,7.1045689524418,267.910961701831,7, , ,-1.605715727,4, , ,-.05477234,36.9, ,1, ,0,0,2,1,1, 
557,2,15,91.6985142857143,61.9,10.392521349509,285.275732231117,35,145.798,35.5,4.71773250619403,10.6486102379606,1,75.1796666666667,11.3,.226715680975068,7.54167753222053,3,92.9137741935484,65.3,11.4287750874711,288.484711033358,31,-.262308088,41.6,-1.582601178,5.5,.086105352,50.9,-.915413912,12,0,0,0,0,0,2,0,0,0
557,2,20,80.8327857142857,22.6,17.9878744664156,262.94474259026,14,136.837,26.6,10.2290957567128,249.171983376944,1, , , , ,0,104.874923076923,89.1,10.0844137162256,264.308778514827,13, , ,-7.851748654,0, , ,7.900424107,100, ,1, ,0,0,2,1,1, 
557,2,25,122.813307692308,99.3,12.6027655695089,267.252062667438,13,145.007,44.6,7.28159168892866,125.544628470264,2, , , , ,0,81.6553636363636,32.2,8.70071261449314,267.724098653819,11, , ,-1.936773851,2.8, , ,1.282852781,94.3, ,1, ,0,0,2,1,1, 
557,2,30,81.0991052631579,23.5,22.9543568849141,275.810966605753,19, , , , ,0,166.061,62.5,10.701350382078,224.48927858586,1,70.0001666666666,5.1,10.9452149731808,269.184305632686,18,.216092526,82.8,-2.579473136,2.2,-.38155223,21.8,5.230618551,100,0,1,0,0,0,2,0,1,0
557,2,31,95.0891728395062,64.3,12.9586419041503,63.5779246279713,81,157.0455,59.8,8.48095538467576,236.374019135328,2,126.813,38.4,.330151480384367,10.5105137838262,1,91.4969102564103,50.5,9.67421287309074,78.4240659357027,78,-.444216984,23.9,-3.746864415,.3,-1.475950834,11.5,4.747562315,99.9,0,1,0,0,0,2,0,1,0
